MIL;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Bucks;Milwaukee;E;Central;BMO Harris Bradley Center;1968
MIN;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Timberwolves;Minnesota;W;Northwest;Target Center;1989
ATL;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Hawks;Atlanta;E;Southeast;Philips Arena;1949
NYK;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Knicks;New York;E;Atlantic;Madison Square Garden (IV);1946
OKC;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Thunder;Oklahoma City;W;Northwest;Chesapeake Energy Arena;1967
ORL;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Magic;Orlando;E;Southeast;Amway Center;1989
PHI;1;30.0;85.0;7.0;25.0;17.0;21.0;14.0;33.0;47.0;18.0;13.0;11.0;15.0;14.0;84.0;0.35294117647058826;0.28;0.8095238095238095;1.0;93.60576923076924;89.73805855161785;79.29486902861088;0.2692307692307692;0.673469387755102;13.744443964959215;19.229583975346685;76ers;Philadelphia;E;Atlantic;Wells Fargo Center;1949
PHX;1;32.0;80.0;4.0;21.0;17.0;22.0;11.0;33.0;44.0;16.0;10.0;12.0;18.0;23.0;85.0;0.4;0.19047619047619047;0.7727272727272727;0.0;94.92139534883721;89.54777759811056;91.40710201662978;0.2558139534883721;0.66;10.50656345018733;16.856052253761984;Suns;Phoenix;W;Pacific;US Airways Center;1968
POR;1;42.0;83.0;9.0;20.0;23.0;28.0;10.0;20.0;30.0;19.0;10.0;5.0;12.0;20.0;116.0;0.5060240963855421;0.45;0.8214285714285714;1.0;96.0725;120.74214785708708;112.80024323502586;0.25;0.5714285714285714;10.641532380662817;19.776731114522885;Trail Blazers;Portland;W;Northwest;Moda Center;1970
SAC;1;34.0;84.0;6.0;17.0;13.0;16.0;11.0;29.0;40.0;14.0;10.0;5.0;19.0;29.0;87.0;0.40476190476190477;0.35294117647058826;0.8125;0.0;97.0439534883721;89.65009861271204;97.44864390671832;0.2558139534883721;0.6744186046511628;10.478348807174012;14.426452650321478;Kings;Sacramento;W;Pacific;Sleep Train Arena;1948
SAS;1;38.0;80.0;6.0;20.0;17.0;26.0;10.0;33.0;43.0;22.0;9.0;8.0;15.0;21.0;99.0;0.475;0.3;0.6538461538461539;1.0;96.23636363636363;102.87171736255432;102.37935785819303;0.22727272727272727;0.7857142857142857;9.699097060249867;22.86038163612318;Spurs;San Antonio;W;Southwest;AT&T Center;1976
TOR;1;33.0;91.0;6.0;17.0;16.0;19.0;15.0;27.0;42.0;18.0;12.0;8.0;10.0;18.0;88.0;0.3626373626373626;0.35294117647058826;0.8421052631578947;0.0;91.39807692307691;96.28211332505735;97.0952342422526;0.28846153846153844;0.75;12.946031232300347;19.69406863467082;Raptors;Toronto;E;Atlantic;Air Canada Centre;1995
UTA;1;38.0;89.0;6.0;14.0;31.0;42.0;20.0;41.0;61.0;24.0;10.0;8.0;14.0;25.0;113.0;0.42696629213483145;0.42857142857142855;0.7380952380952381;1.0;99.79153846153847;113.23605361946827;91.03126605794695;0.38461538461538464;0.8367346938775511;9.684177240207124;24.05013528201096;Jazz;Utah;W;Northwest;EnergySolutions Arena;1974
WAS;1;32.0;90.0;8.0;32.0;12.0;20.0;18.0;21.0;39.0;26.0;11.0;10.0;12.0;19.0;84.0;0.35555555555555557;0.25;0.6;0.0;90.15333333333334;93.17459143681135;106.86115046259859;0.3333333333333333;0.5384615384615384;12.50502824562324;28.83975449234637;Wizards;Washington;E;Southeast;Verizon Center;1961
